Date,Monthly Mean Total Sunspot Number,Sunspot_lag1,Diff_11Year,Diff_1Year,Rolling_11Yr,Month,Month_sin,Month_cos,Year
1876-11-30,16.6,23.9,0.10000000000000142,-7.299999999999997,95.88636363636364,11,-0.5000000000000004,0.8660254037844384,1876
1876-12-31,13.6,16.6,-10.299999999999999,-3.0000000000000018,95.63560606060605,12,-2.4492935982947064e-16,1.0,1876
1877-01-31,40.6,13.6,15.5,27.0,95.75909090909092,1,0.49999999999999994,0.8660254037844387,1877
1877-02-28,14.5,40.6,-36.6,-26.1,95.41439393939395,2,0.8660254037844386,0.5000000000000001,1877
1877-03-31,19.9,14.5,15.999999999999998,5.399999999999999,95.01287878787878,3,1.0,6.123233995736766e-17,1877
1877-04-30,26.3,19.9,17.8,6.400000000000002,94.85909090909092,4,0.8660254037844387,-0.4999999999999998,1877
1877-05-31,36.1,26.3,33.4,9.8,94.87878787878788,5,0.49999999999999994,-0.8660254037844387,1877
1877-06-30,23.6,36.1,-1.8999999999999986,-12.5,94.87121212121212,6,1.2246467991473532e-16,-1.0,1877
1877-07-31,10.0,23.6,-4.800000000000001,-13.600000000000001,94.70909090909092,7,-0.4999999999999997,-0.8660254037844388,1877
1877-08-31,10.5,10.0,-6.100000000000001,0.5,94.65530303030303,8,-0.8660254037844385,-0.5000000000000004,1877
1877-09-30,28.1,10.5,4.200000000000003,17.6,94.68484848484849,9,-1.0,-1.8369701987210297e-16,1877
1877-10-31,11.2,28.1,-5.400000000000002,-16.900000000000002,94.66439393939395,10,-0.8660254037844386,0.5000000000000001,1877
1877-11-30,23.6,11.2,10.000000000000002,12.400000000000002,94.64015151515152,11,-0.5000000000000004,0.8660254037844384,1877
1877-12-31,3.5,23.6,-37.1,-20.1,94.53636363636363,12,-2.4492935982947064e-16,1.0,1877
1878-01-31,5.5,3.5,-9.0,2.0,94.5560606060606,1,0.49999999999999994,0.8660254037844387,1878
1878-02-28,11.0,5.5,-8.899999999999999,5.5,94.62878787878788,2,0.8660254037844386,0.5000000000000001,1878
1878-03-31,13.1,11.0,-13.200000000000001,2.0999999999999996,94.59621212121212,3,1.0,6.123233995736766e-17,1878
1878-04-30,0.2,13.1,-35.9,-12.9,94.52424242424243,4,0.8660254037844387,-0.4999999999999998,1878
1878-05-31,9.9,0.2,-13.700000000000001,9.700000000000001,94.55757575757576,5,0.49999999999999994,-0.8660254037844387,1878
1878-06-30,10.7,9.9,0.6999999999999993,0.7999999999999989,94.61742424242425,6,1.2246467991473532e-16,-1.0,1878
1878-07-31,0.2,10.7,-10.3,-10.5,94.54696969696968,7,-0.4999999999999997,-0.8660254037844388,1878
1878-09-30,8.8,0.2,-19.3,8.600000000000001,94.54469696969699,9,-1.0,-1.8369701987210297e-16,1878
1878-10-31,1.9,8.8,-9.299999999999999,-6.9,94.41742424242425,10,-0.8660254037844386,0.5000000000000001,1878
1878-11-30,6.8,1.9,-16.8,4.9,94.27575757575757,11,-0.5000000000000004,0.8660254037844384,1878
1878-12-31,0.9,6.8,-2.6,-5.8999999999999995,94.14545454545454,12,-2.4492935982947064e-16,1.0,1878
1879-01-31,1.6,0.9,-3.9,0.7000000000000001,93.79469696969697,1,0.49999999999999994,0.8660254037844387,1879
1879-02-28,0.9,1.6,-10.1,-0.7000000000000001,93.60530303030303,2,0.8660254037844386,0.5000000000000001,1879
1879-04-30,10.4,0.9,-2.6999999999999993,9.5,93.48484848484848,4,0.8660254037844387,-0.4999999999999998,1879
1879-05-31,4.0,10.4,3.8,-6.4,93.18181818181819,5,0.49999999999999994,-0.8660254037844387,1879
1879-06-30,8.0,4.0,-1.9000000000000004,4.0,92.77954545454547,6,1.2246467991473532e-16,-1.0,1879
1879-07-31,12.6,8.0,1.9000000000000004,4.6,92.53787878787878,7,-0.4999999999999997,-0.8660254037844388,1879
1879-08-31,17.9,12.6,17.7,5.299999999999999,92.2810606060606,8,-0.8660254037844385,-0.5000000000000004,1879
1879-09-30,10.1,17.9,1.299999999999999,-7.799999999999999,91.99166666666666,9,-1.0,-1.8369701987210297e-16,1879
1879-10-31,20.4,10.1,18.5,10.299999999999999,91.71212121212122,10,-0.8660254037844386,0.5000000000000001,1879
1879-11-30,21.9,20.4,15.099999999999998,1.5,91.28181818181818,11,-0.5000000000000004,0.8660254037844384,1879
1879-12-31,12.2,21.9,11.299999999999999,-9.7,90.59545454545453,12,-2.4492935982947064e-16,1.0,1879
1880-01-31,40.1,12.2,38.5,27.900000000000002,90.15151515151516,1,0.49999999999999994,0.8660254037844387,1880
1880-02-29,45.4,40.1,44.5,5.299999999999997,89.64090909090908,2,0.8660254037844386,0.5000000000000001,1880
1880-03-31,32.1,45.4,21.700000000000003,-13.299999999999997,89.11439393939395,3,1.0,6.123233995736766e-17,1880
1880-04-30,32.4,32.1,28.4,0.29999999999999716,88.6030303030303,4,0.8660254037844387,-0.4999999999999998,1880
1880-05-31,39.1,32.4,31.1,6.700000000000003,88.23257575757575,5,0.49999999999999994,-0.8660254037844387,1880
1880-06-30,56.9,39.1,44.3,17.799999999999997,88.14545454545454,6,1.2246467991473532e-16,-1.0,1880
1880-07-31,36.5,56.9,18.6,-20.4,87.10833333333333,7,-0.4999999999999997,-0.8660254037844388,1880
1880-08-31,80.3,36.5,70.2,43.8,86.34772727272727,8,-0.8660254037844385,-0.5000000000000004,1880
1880-09-30,110.1,80.3,89.69999999999999,29.799999999999997,86.43333333333334,9,-1.0,-1.8369701987210297e-16,1880
1880-10-31,71.7,110.1,49.800000000000004,-38.39999999999999,85.97121212121212,10,-0.8660254037844386,0.5000000000000001,1880
1880-11-30,51.1,71.7,38.900000000000006,-20.6,85.33939393939393,11,-0.5000000000000004,0.8660254037844384,1880
1880-12-31,49.4,51.1,9.299999999999997,-1.7000000000000028,84.96363636363635,12,-2.4492935982947064e-16,1.0,1880
1881-01-31,60.6,49.4,15.200000000000003,11.200000000000003,84.43636363636364,1,0.49999999999999994,0.8660254037844387,1881
1881-02-28,88.6,60.6,56.49999999999999,27.999999999999993,83.78863636363637,2,0.8660254037844386,0.5000000000000001,1881
1881-03-31,85.8,88.6,53.4,-2.799999999999997,83.46136363636363,3,1.0,6.123233995736766e-17,1881
1881-04-30,86.1,85.8,46.99999999999999,0.29999999999999716,82.66136363636363,4,0.8660254037844387,-0.4999999999999998,1881
1881-05-31,72.5,86.1,15.600000000000001,-13.599999999999994,81.22045454545454,5,0.49999999999999994,-0.8660254037844387,1881
1881-06-30,100.8,72.5,64.3,28.299999999999997,79.96212121212122,6,1.2246467991473532e-16,-1.0,1881
1881-07-31,128.2,100.8,47.89999999999999,27.39999999999999,78.70909090909092,7,-0.4999999999999997,-0.8660254037844388,1881
1881-08-31,97.3,128.2,-12.799999999999997,-30.89999999999999,77.73181818181817,8,-0.8660254037844385,-0.5000000000000004,1881
1881-09-30,88.6,97.3,16.89999999999999,-8.700000000000003,76.72954545454544,9,-1.0,-1.8369701987210297e-16,1881
1881-10-31,107.3,88.6,56.199999999999996,18.700000000000003,75.59924242424243,10,-0.8660254037844386,0.5000000000000001,1881
1881-11-30,91.5,107.3,42.1,-15.799999999999997,74.57424242424243,11,-0.5000000000000004,0.8660254037844384,1881
1881-12-31,78.8,91.5,18.199999999999996,-12.700000000000003,73.32045454545454,12,-2.4492935982947064e-16,1.0,1881
1882-01-31,75.0,78.8,-13.599999999999994,-3.799999999999997,72.02499999999999,1,0.49999999999999994,0.8660254037844387,1882
1882-02-28,115.9,75.0,30.10000000000001,40.900000000000006,71.26136363636364,2,0.8660254037844386,0.5000000000000001,1882
1882-03-31,111.5,115.9,25.400000000000006,-4.400000000000006,70.99090909090908,3,1.0,6.123233995736766e-17,1882
1882-04-30,159.6,111.5,87.1,48.099999999999994,70.61666666666666,4,0.8660254037844387,-0.4999999999999998,1882
1882-05-31,106.9,159.6,6.1000000000000085,-52.69999999999999,69.61818181818182,5,0.49999999999999994,-0.8660254037844387,1882
1882-06-30,75.4,106.9,-52.79999999999998,-31.5,68.1371212121212,6,1.2246467991473532e-16,-1.0,1882
1882-07-31,75.7,75.4,-21.599999999999994,0.29999999999999716,66.87272727272727,7,-0.4999999999999997,-0.8660254037844388,1882
1882-08-31,67.5,75.7,-21.099999999999994,-8.200000000000003,66.22575757575757,8,-0.8660254037844385,-0.5000000000000004,1882
1882-09-30,96.1,67.5,-11.200000000000003,28.599999999999994,65.65227272727273,9,-1.0,-1.8369701987210297e-16,1882
1882-10-31,98.6,96.1,7.099999999999994,2.5,65.00757575757575,10,-0.8660254037844386,0.5000000000000001,1882
1882-11-30,140.6,98.6,61.8,42.0,65.05833333333332,11,-0.5000000000000004,0.8660254037844384,1882
1882-12-31,69.7,140.6,-5.299999999999997,-70.89999999999999,64.46136363636363,12,-2.4492935982947064e-16,1.0,1882
1883-01-31,101.0,69.7,-14.900000000000006,31.299999999999997,63.89545454545455,1,0.49999999999999994,0.8660254037844387,1883
1883-02-28,78.2,101.0,-33.3,-22.799999999999997,63.34545454545455,2,0.8660254037844386,0.5000000000000001,1883
1883-03-31,71.3,78.2,-88.3,-6.900000000000006,62.88030303030303,3,1.0,6.123233995736766e-17,1883
1883-04-30,136.8,71.3,29.900000000000006,65.50000000000001,62.399242424242416,4,0.8660254037844387,-0.4999999999999998,1883
1883-05-31,52.5,136.8,-22.900000000000006,-84.30000000000001,61.679545454545455,5,0.49999999999999994,-0.8660254037844387,1883
1883-06-30,127.2,52.5,51.5,74.7,61.35227272727273,6,1.2246467991473532e-16,-1.0,1883
1883-07-31,134.4,127.2,66.9,7.200000000000003,61.01060606060606,7,-0.4999999999999997,-0.8660254037844388,1883
1883-08-31,76.6,134.4,-19.5,-57.80000000000001,60.20227272727273,8,-0.8660254037844385,-0.5000000000000004,1883
1883-09-30,87.8,76.6,-10.799999999999997,11.200000000000003,59.53409090909091,9,-1.0,-1.8369701987210297e-16,1883
1883-10-31,139.6,87.8,-1.0,51.8,59.41742424242425,10,-0.8660254037844386,0.5000000000000001,1883
1883-11-30,140.8,139.6,71.10000000000001,1.200000000000017,59.03636363636363,11,-0.5000000000000004,0.8660254037844384,1883
1883-12-31,126.5,140.8,25.5,-14.300000000000011,58.69772727272727,12,-2.4492935982947064e-16,1.0,1883
1884-01-31,152.6,126.5,74.39999999999999,26.099999999999994,58.43863636363636,1,0.49999999999999994,0.8660254037844387,1884
1884-02-29,144.8,152.6,73.50000000000001,-7.799999999999983,58.47575757575758,2,0.8660254037844386,0.5000000000000001,1884
1884-03-31,145.8,144.8,9.0,1.0,58.484848484848484,3,1.0,6.123233995736766e-17,1884
1884-04-30,126.9,145.8,74.4,-18.900000000000006,58.09469696969697,4,0.8660254037844387,-0.4999999999999998,1884
1884-05-31,110.9,126.9,-16.299999999999997,-16.0,57.69242424242424,5,0.49999999999999994,-0.8660254037844387,1884
1884-06-30,85.3,110.9,-49.10000000000001,-25.60000000000001,57.375757575757575,6,1.2246467991473532e-16,-1.0,1884
1884-07-31,88.5,85.3,11.900000000000006,3.200000000000003,57.44015151515151,7,-0.4999999999999997,-0.8660254037844388,1884
1884-08-31,93.1,88.5,5.299999999999997,4.599999999999994,57.578787878787885,8,-0.8660254037844385,-0.5000000000000004,1884
1884-09-30,103.1,93.1,-36.5,10.0,57.51363636363636,9,-1.0,-1.8369701987210297e-16,1884
1884-10-31,79.6,103.1,-61.20000000000002,-23.5,57.25454545454546,10,-0.8660254037844386,0.5000000000000001,1884
1884-11-30,60.9,79.6,-65.6,-18.699999999999996,57.11969696969697,11,-0.5000000000000004,0.8660254037844384,1884
1884-12-31,78.6,60.9,-74.0,17.699999999999996,57.119696969696975,12,-2.4492935982947064e-16,1.0,1884
1885-01-31,71.4,78.6,-73.4,-7.199999999999989,56.959848484848486,1,0.49999999999999994,0.8660254037844387,1885
1885-02-28,119.7,71.4,-26.10000000000001,48.3,57.24545454545455,2,0.8660254037844386,0.5000000000000001,1885
1885-03-31,82.9,119.7,-44.0,-36.8,57.10530303030303,3,1.0,6.123233995736766e-17,1885
1885-04-30,91.7,82.9,-19.200000000000003,8.799999999999997,56.98863636363637,4,0.8660254037844387,-0.4999999999999998,1885
1885-05-31,121.6,91.7,36.3,29.89999999999999,57.32272727272728,5,0.49999999999999994,-0.8660254037844387,1885
1885-06-30,139.5,121.6,51.0,17.900000000000006,57.974242424242426,6,1.2246467991473532e-16,-1.0,1885
1885-07-31,110.9,139.5,17.80000000000001,-28.599999999999994,58.249242424242425,7,-0.4999999999999997,-0.8660254037844388,1885
1885-08-31,83.5,110.9,-19.599999999999994,-27.400000000000006,58.39848484848484,8,-0.8660254037844385,-0.5000000000000004,1885
1885-09-30,66.0,83.5,-13.599999999999994,-17.5,58.04090909090909,9,-1.0,-1.8369701987210297e-16,1885
1885-10-31,64.5,66.0,3.6000000000000014,-1.5,57.75454545454545,10,-0.8660254037844386,0.5000000000000001,1885
1885-11-30,51.6,64.5,-26.999999999999993,-12.899999999999999,57.790909090909096,11,-0.5000000000000004,0.8660254037844384,1885
1885-12-31,36.3,51.6,-35.10000000000001,-15.300000000000004,57.63106060606061,12,-2.4492935982947064e-16,1.0,1885
1886-01-31,49.8,36.3,-69.9,13.5,57.643181818181816,1,0.49999999999999994,0.8660254037844387,1886
1886-02-28,43.2,49.8,-39.7,-6.599999999999994,57.60075757575758,2,0.8660254037844386,0.5000000000000001,1886
1886-03-31,95.5,43.2,3.799999999999997,52.3,58.13939393939394,3,1.0,6.123233995736766e-17,1886
1886-04-30,72.9,95.5,-48.69999999999999,-22.599999999999994,58.419696969696965,4,0.8660254037844387,-0.4999999999999998,1886
1886-05-31,51.2,72.9,-88.3,-21.700000000000003,58.380303030303025,5,0.49999999999999994,-0.8660254037844387,1886
1886-06-30,45.3,51.2,-65.60000000000001,-5.900000000000006,58.35530303030303,6,1.2246467991473532e-16,-1.0,1886
1886-07-31,50.4,45.3,-33.1,5.100000000000001,58.59166666666666,7,-0.4999999999999997,-0.8660254037844388,1886
1886-08-31,28.1,50.4,-37.9,-22.299999999999997,58.502272727272725,8,-0.8660254037844385,-0.5000000000000004,1886
1886-09-30,35.7,28.1,-28.799999999999997,7.600000000000001,58.614393939393935,9,-1.0,-1.8369701987210297e-16,1886
1886-10-31,14.4,35.7,-37.2,-21.300000000000004,58.538636363636364,10,-0.8660254037844386,0.5000000000000001,1886
1886-11-30,0.6,14.4,-35.699999999999996,-13.8,58.51287878787878,11,-0.5000000000000004,0.8660254037844384,1886
1886-12-31,21.7,0.6,-28.099999999999998,21.099999999999998,58.51590909090908,12,-2.4492935982947064e-16,1.0,1886
1887-01-31,17.0,21.7,-26.200000000000003,-4.699999999999999,58.42045454545455,1,0.49999999999999994,0.8660254037844387,1887
1887-02-28,22.0,17.0,-73.5,5.0,58.46212121212121,2,0.8660254037844386,0.5000000000000001,1887
1887-03-31,7.1,22.0,-65.80000000000001,-14.9,58.334848484848486,3,1.0,6.123233995736766e-17,1887
1887-04-30,11.6,7.1,-39.6,4.5,58.232575757575766,4,0.8660254037844387,-0.4999999999999998,1887
1887-05-31,33.4,11.6,-11.899999999999999,21.799999999999997,58.09848484848485,5,0.49999999999999994,-0.8660254037844387,1887
1887-06-30,26.1,33.4,-24.299999999999997,-7.299999999999997,58.26666666666667,6,1.2246467991473532e-16,-1.0,1887
1887-07-31,38.9,26.1,10.799999999999997,12.799999999999997,58.4969696969697,7,-0.4999999999999997,-0.8660254037844388,1887
1887-08-31,35.7,38.9,0.0,-3.1999999999999957,58.74696969696969,8,-0.8660254037844385,-0.5000000000000004,1887
1887-09-30,12.4,35.7,-2.0,-23.300000000000004,58.64772727272727,9,-1.0,-1.8369701987210297e-16,1887
1887-10-31,11.0,12.4,10.4,-1.4000000000000004,58.6189393939394,10,-0.8660254037844386,0.5000000000000001,1887
1887-11-30,11.5,11.0,-10.2,0.5,58.580303030303035,11,-0.5000000000000004,0.8660254037844384,1887
1887-12-31,34.5,11.5,17.5,23.0,58.660606060606064,12,-2.4492935982947064e-16,1.0,1887
1888-01-31,21.2,34.5,-0.8000000000000007,-13.3,58.695454545454545,1,0.49999999999999994,0.8660254037844387,1888
1888-02-29,11.8,21.2,4.700000000000001,-9.399999999999999,58.68181818181818,2,0.8660254037844386,0.5000000000000001,1888
1888-03-31,13.1,11.8,1.5,1.299999999999999,58.47348484848485,3,1.0,6.123233995736766e-17,1888
1888-04-30,8.5,13.1,-24.9,-4.6,58.428030303030305,4,0.8660254037844387,-0.4999999999999998,1888
1888-05-31,11.7,8.5,-14.400000000000002,3.1999999999999993,58.365909090909085,5,0.49999999999999994,-0.8660254037844387,1888
1888-06-30,11.8,11.7,-27.099999999999998,0.10000000000000142,58.25606060606061,6,1.2246467991473532e-16,-1.0,1888
1888-07-31,5.0,11.8,-30.700000000000003,-6.800000000000001,58.02045454545454,7,-0.4999999999999997,-0.8660254037844388,1888
1888-08-31,4.6,5.0,-7.800000000000001,-0.40000000000000036,57.87651515151515,8,-0.8660254037844385,-0.5000000000000004,1888
1888-09-30,14.6,4.6,3.5999999999999996,10.0,57.91136363636363,9,-1.0,-1.8369701987210297e-16,1888
1888-10-31,3.4,14.6,-8.1,-11.2,57.85757575757576,10,-0.8660254037844386,0.5000000000000001,1888
1888-11-30,17.9,3.4,-16.6,14.499999999999998,57.78030303030303,11,-0.5000000000000004,0.8660254037844384,1888
1888-12-31,11.1,17.9,-10.1,-6.799999999999999,57.779545454545456,12,-2.4492935982947064e-16,1.0,1888
1889-01-31,1.3,11.1,-10.5,-9.799999999999999,57.61060606060607,1,0.49999999999999994,0.8660254037844387,1889
1889-02-28,14.2,1.3,1.0999999999999996,12.899999999999999,57.69166666666667,2,0.8660254037844386,0.5000000000000001,1889
1889-03-31,11.1,14.2,2.5999999999999996,-3.0999999999999996,57.73409090909091,3,1.0,6.123233995736766e-17,1889
1889-04-30,7.3,11.1,-4.3999999999999995,-3.8,57.7060606060606,4,0.8660254037844387,-0.4999999999999998,1889
1889-05-31,4.0,7.3,-7.800000000000001,-3.3,57.63712121212121,5,0.49999999999999994,-0.8660254037844387,1889
1889-06-30,10.8,4.0,5.800000000000001,6.800000000000001,57.717424242424244,6,1.2246467991473532e-16,-1.0,1889
1889-07-31,15.8,10.8,11.200000000000001,5.0,57.762121212121215,7,-0.4999999999999997,-0.8660254037844388,1889
1889-08-31,34.3,15.8,19.699999999999996,18.499999999999996,57.940909090909095,8,-0.8660254037844385,-0.5000000000000004,1889
1889-09-30,10.9,34.3,7.5,-23.4,58.02196969696969,9,-1.0,-1.8369701987210297e-16,1889
1889-10-31,3.4,10.9,-14.499999999999998,-7.5,57.98106060606061,10,-0.8660254037844386,0.5000000000000001,1889
1889-11-30,0.3,3.4,-10.799999999999999,-3.1,57.968939393939394,11,-0.5000000000000004,0.8660254037844384,1889
1889-12-31,11.2,0.3,9.899999999999999,10.899999999999999,58.002272727272725,12,-2.4492935982947064e-16,1.0,1889
1890-01-31,8.8,11.2,-5.399999999999999,-2.3999999999999986,58.06212121212121,1,0.49999999999999994,0.8660254037844387,1890
1890-02-28,1.1,8.8,-10.0,-7.700000000000001,58.05833333333333,2,0.8660254037844386,0.5000000000000001,1890
1890-03-31,8.5,1.1,1.2000000000000002,7.4,58.11590909090909,3,1.0,6.123233995736766e-17,1890
1890-04-30,2.7,8.5,-1.2999999999999998,-5.8,58.05757575757576,4,0.8660254037844387,-0.4999999999999998,1890
1890-05-31,7.9,2.7,-2.9000000000000004,5.2,58.08712121212121,5,0.49999999999999994,-0.8660254037844387,1890
1890-06-30,2.2,7.9,-13.600000000000001,-5.7,58.04318181818182,6,1.2246467991473532e-16,-1.0,1890
1890-07-31,19.3,2.2,-14.999999999999996,17.1,58.093939393939394,7,-0.4999999999999997,-0.8660254037844388,1890
1890-08-31,14.2,19.3,3.299999999999999,-5.100000000000001,58.065909090909095,8,-0.8660254037844385,-0.5000000000000004,1890
1890-09-30,28.6,14.2,25.200000000000003,14.400000000000002,58.2060606060606,9,-1.0,-1.8369701987210297e-16,1890
1890-10-31,18.6,28.6,18.3,-10.0,58.192424242424245,10,-0.8660254037844386,0.5000000000000001,1890
1890-11-30,15.9,18.6,4.700000000000001,-2.700000000000001,58.14696969696969,11,-0.5000000000000004,0.8660254037844384,1890
1890-12-31,13.1,15.9,4.299999999999999,-2.8000000000000007,58.15378787878788,12,-2.4492935982947064e-16,1.0,1890
1891-01-31,22.5,13.1,21.4,9.4,58.02045454545455,1,0.49999999999999994,0.8660254037844387,1891
1891-02-28,36.9,22.5,28.4,14.399999999999999,57.9560606060606,2,0.8660254037844386,0.5000000000000001,1891
1891-03-31,17.2,36.9,14.5,-19.7,57.84318181818182,3,1.0,6.123233995736766e-17,1891
1891-04-30,34.2,17.2,26.300000000000004,17.000000000000004,57.856818181818184,4,0.8660254037844387,-0.4999999999999998,1891
1891-05-31,68.5,34.2,66.3,34.3,58.07954545454545,5,0.49999999999999994,-0.8660254037844387,1891
1891-06-30,80.4,68.5,61.10000000000001,11.900000000000006,58.25757575757576,6,1.2246467991473532e-16,-1.0,1891
1891-07-31,98.0,80.4,83.8,17.599999999999994,58.72348484848485,7,-0.4999999999999997,-0.8660254037844388,1891
1891-08-31,55.1,98.0,26.5,-42.9,58.532575757575756,8,-0.8660254037844385,-0.5000000000000004,1891
1891-09-30,89.7,55.1,71.1,34.6,58.37803030303031,9,-1.0,-1.8369701987210297e-16,1891
1891-10-31,86.0,89.7,70.1,-3.700000000000003,58.48636363636364,10,-0.8660254037844386,0.5000000000000001,1891
1891-11-30,69.8,86.0,56.699999999999996,-16.200000000000003,58.62803030303031,11,-0.5000000000000004,0.8660254037844384,1891
1891-12-31,54.3,69.8,31.799999999999997,-15.5,58.665151515151514,12,-2.4492935982947064e-16,1.0,1891
1892-01-31,115.2,54.3,78.30000000000001,60.900000000000006,59.078787878787885,1,0.49999999999999994,0.8660254037844387,1892
1892-02-29,126.1,115.2,108.89999999999999,10.899999999999991,59.362878787878785,2,0.8660254037844386,0.5000000000000001,1892
1892-03-31,83.3,126.1,49.099999999999994,-42.8,59.3439393939394,3,1.0,6.123233995736766e-17,1892
1892-04-30,116.0,83.3,47.5,32.7,59.570454545454545,4,0.8660254037844387,-0.4999999999999998,1892
1892-05-31,132.7,116.0,52.29999999999998,16.69999999999999,60.02651515151515,5,0.49999999999999994,-0.8660254037844387,1892
1892-06-30,127.3,132.7,29.299999999999997,-5.3999999999999915,60.22727272727273,6,1.2246467991473532e-16,-1.0,1892
1892-07-31,127.6,127.3,72.5,0.29999999999999716,60.222727272727276,7,-0.4999999999999997,-0.8660254037844388,1892
1892-08-31,169.0,127.6,79.3,41.400000000000006,60.76590909090909,8,-0.8660254037844385,-0.5000000000000004,1892
1892-09-30,104.7,169.0,18.700000000000003,-64.3,60.88787878787879,9,-1.0,-1.8369701987210297e-16,1892
1892-10-31,117.5,104.7,47.7,12.799999999999997,60.96515151515152,10,-0.8660254037844386,0.5000000000000001,1892
1892-11-30,108.9,117.5,54.60000000000001,-8.599999999999994,61.0969696969697,11,-0.5000000000000004,0.8660254037844384,1892
1892-12-31,131.0,108.9,15.799999999999997,22.099999999999994,61.49242424242424,12,-2.4492935982947064e-16,1.0,1892
1893-01-31,125.0,131.0,-1.0999999999999943,-6.0,61.871212121212125,1,0.49999999999999994,0.8660254037844387,1893
1893-02-28,121.6,125.0,38.3,-3.4000000000000057,61.914393939393946,2,0.8660254037844386,0.5000000000000001,1893
1893-03-31,109.5,121.6,-6.5,-12.099999999999994,61.89924242424243,3,1.0,6.123233995736766e-17,1893
1893-04-30,146.8,109.5,14.100000000000023,37.30000000000001,61.80227272727273,4,0.8660254037844387,-0.4999999999999998,1893
1893-05-31,141.3,146.8,14.000000000000014,-5.5,62.062878787878795,5,0.49999999999999994,-0.8660254037844387,1893
1893-06-30,149.8,141.3,22.200000000000017,8.5,62.62651515151516,6,1.2246467991473532e-16,-1.0,1893
1893-07-31,147.6,149.8,-21.400000000000006,-2.200000000000017,63.17121212121212,7,-0.4999999999999997,-0.8660254037844388,1893
1893-08-31,215.4,147.6,110.7,67.80000000000001,64.29166666666667,8,-0.8660254037844385,-0.5000000000000004,1893
1893-09-30,129.9,215.4,12.400000000000006,-85.5,64.54772727272727,9,-1.0,-1.8369701987210297e-16,1893
1893-10-31,133.3,129.9,24.400000000000006,3.4000000000000057,64.81060606060606,10,-0.8660254037844386,0.5000000000000001,1893
1893-11-30,125.2,133.3,-5.799999999999997,-8.100000000000009,64.6939393939394,11,-0.5000000000000004,0.8660254037844384,1893
1893-12-31,156.4,125.2,31.400000000000006,31.200000000000003,65.35075757575757,12,-2.4492935982947064e-16,1.0,1893
1894-01-31,138.6,156.4,17.0,-17.80000000000001,65.63560606060605,1,0.49999999999999994,0.8660254037844387,1894
1894-02-28,141.0,138.6,31.5,2.4000000000000057,66.11136363636363,2,0.8660254037844386,0.5000000000000001,1894
1894-03-31,87.1,141.0,-59.70000000000002,-53.900000000000006,66.23106060606061,3,1.0,6.123233995736766e-17,1894
1894-04-30,136.0,87.1,-5.300000000000011,48.900000000000006,66.22500000000001,4,0.8660254037844387,-0.4999999999999998,1894
1894-05-31,168.7,136.0,18.899999999999977,32.69999999999999,67.10530303030305,5,0.49999999999999994,-0.8660254037844387,1894
1894-06-30,164.8,168.7,17.200000000000017,-3.8999999999999773,67.39015151515152,6,1.2246467991473532e-16,-1.0,1894
1894-07-31,176.7,164.8,-38.70000000000002,11.899999999999977,67.71060606060607,7,-0.4999999999999997,-0.8660254037844388,1894
1894-08-31,117.1,176.7,-12.800000000000011,-59.599999999999994,68.01742424242424,8,-0.8660254037844385,-0.5000000000000004,1894
1894-09-30,110.0,117.1,-23.30000000000001,-7.099999999999994,68.18560606060606,9,-1.0,-1.8369701987210297e-16,1894
1894-10-31,125.7,110.0,0.5,15.700000000000003,68.08030303030303,10,-0.8660254037844386,0.5000000000000001,1894
1894-11-30,94.3,125.7,-62.10000000000001,-31.400000000000006,67.7280303030303,11,-0.5000000000000004,0.8660254037844384,1894
1894-12-31,100.1,94.3,-38.5,5.799999999999997,67.52803030303029,12,-2.4492935982947064e-16,1.0,1894
1895-01-31,105.4,100.1,-35.599999999999994,5.300000000000011,67.17045454545455,1,0.49999999999999994,0.8660254037844387,1895
1895-02-28,112.0,105.4,24.900000000000006,6.599999999999994,66.92196969696968,2,0.8660254037844386,0.5000000000000001,1895
1895-03-31,101.6,112.0,-34.400000000000006,-10.400000000000006,66.58712121212122,3,1.0,6.123233995736766e-17,1895
1895-04-30,128.2,101.6,-40.5,26.599999999999994,66.59696969696971,4,0.8660254037844387,-0.4999999999999998,1895
1895-05-31,112.5,128.2,-52.30000000000001,-15.699999999999989,66.60909090909091,5,0.49999999999999994,-0.8660254037844387,1895
1895-06-30,119.1,112.5,-57.599999999999994,6.599999999999994,66.86515151515152,6,1.2246467991473532e-16,-1.0,1895
1895-07-31,79.7,119.1,-37.39999999999999,-39.39999999999999,66.79848484848485,7,-0.4999999999999997,-0.8660254037844388,1895
1895-08-31,114.9,79.7,4.900000000000006,35.2,66.96363636363635,8,-0.8660254037844385,-0.5000000000000004,1895
1895-09-30,96.1,114.9,-29.60000000000001,-18.80000000000001,66.91060606060606,9,-1.0,-1.8369701987210297e-16,1895
1895-10-31,113.2,96.1,18.900000000000006,17.10000000000001,67.16515151515152,10,-0.8660254037844386,0.5000000000000001,1895
1895-11-30,78.6,113.2,-21.5,-34.60000000000001,67.29924242424242,11,-0.5000000000000004,0.8660254037844384,1895
1895-12-31,117.9,78.6,12.5,39.30000000000001,67.59696969696971,12,-2.4492935982947064e-16,1.0,1895
1896-01-31,48.4,117.9,-63.6,-69.5,67.42272727272727,1,0.49999999999999994,0.8660254037844387,1896
